nSeq;I1;I2;O1;O2;A3
12;0;0;0;0;101
13;0;0;0;0;100
14;0;0;0;0;101
15;0;0;0;0;100
0;0;0;0;0;101
1;0;0;0;0;100
2;0;0;0;0;100
3;0;0;0;0;100
4;0;0;0;0;101
5;0;0;0;0;100
6;0;0;0;0;100
7;0;0;0;0;100
8;0;0;0;0;100
9;0;0;0;0;100
10;0;0;0;0;100
11;0;0;0;0;100
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;100
1;0;0;0;0;100
2;0;0;0;0;101
3;0;0;0;0;100
4;0;0;0;0;101
5;0;0;0;0;100
6;0;0;0;0;100
7;0;0;0;0;101
8;0;0;0;0;100
9;0;0;0;0;100
10;0;0;0;0;100
11;0;0;0;0;100
12;0;0;0;0;101
13;0;0;0;0;100
14;0;0;0;0;100
15;0;0;0;0;100
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;100
5;0;0;0;0;100
6;0;0;0;0;101
7;0;0;0;0;100
8;0;0;0;0;101
9;0;0;0;0;100
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;100
14;0;0;0;0;100
15;0;0;0;0;100
0;0;0;0;0;101
1;0;0;0;0;100
2;0;0;0;0;101
3;0;0;0;0;100
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;100
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;100
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;100
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;100
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;100
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;100
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;102
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;102
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;102
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;102
13;0;0;0;0;101
14;0;0;0;0;102
15;0;0;0;0;101
0;0;0;0;0;101
1;0;0;0;0;101
2;0;0;0;0;101
3;0;0;0;0;101
4;0;0;0;0;101
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;102
14;0;0;0;0;101
15;0;0;0;0;101
0;0;0;0;0;102
1;0;0;0;0;101
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;101
6;0;0;0;0;101
7;0;0;0;0;101
8;0;0;0;0;101
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;101
12;0;0;0;0;102
13;0;0;0;0;101
14;0;0;0;0;102
15;0;0;0;0;101
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;101
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;101
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;101
10;0;0;0;0;101
11;0;0;0;0;102
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;101
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;101
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;101
4;0;0;0;0;102
5;0;0;0;0;101
6;0;0;0;0;102
7;0;0;0;0;101
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;101
12;0;0;0;0;101
13;0;0;0;0;101
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;101
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;101
6;0;0;0;0;102
7;0;0;0;0;101
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;103
13;0;0;0;0;102
14;0;0;0;0;102
15;0;0;0;0;102
0;0;0;0;0;102
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;102
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;103
9;0;0;0;0;103
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;102
14;0;0;0;0;103
15;0;0;0;0;102
0;0;0;0;0;103
1;0;0;0;0;102
2;0;0;0;0;102
3;0;0;0;0;102
4;0;0;0;0;103
5;0;0;0;0;102
6;0;0;0;0;102
7;0;0;0;0;102
8;0;0;0;0;103
9;0;0;0;0;102
10;0;0;0;0;103
11;0;0;0;0;102
12;0;0;0;0;102
13;0;0;0;0;103
14;0;0;0;0;103
15;0;0;0;0;102
0;0;0;0;0;103
1;0;0;0;0;102
2;0;0;0;0;103
3;0;0;0;0;102
4;0;0;0;0;103
5;0;0;0;0;103
6;0;0;0;0;102
7;0;0;0;0;103
8;0;0;0;0;102
9;0;0;0;0;102
10;0;0;0;0;102
11;0;0;0;0;102
12;0;0;0;0;103
13;0;0;0;0;102
14;0;0;0;0;103
15;0;0;0;0;102
0;0;0;0;0;103
1;0;0;0;0;102
2;0;0;0;0;103
3;0;0;0;0;103
4;0;0;0;0;103
5;0;0;0;0;102
6;0;0;0;0;103
7;0;0;0;0;103
8;0;0;0;0;103
9;0;0;0;0;102
10;0;0;0;0;103
11;0;0;0;0;103
12;0;0;0;0;103
13;0;0;0;0;102
14;0;0;0;0;103
15;0;0;0;0;102
0;0;0;0;0;103
1;0;0;0;0;103
2;0;0;0;0;103
3;0;0;0;0;103
4;0;0;0;0;103
5;0;0;0;0;103
6;0;0;0;0;103
7;0;0;0;0;103
8;0;0;0;0;103
9;0;0;0;0;103
10;0;0;0;0;103
11;0;0;0;0;103
12;0;0;0;0;103
13;0;0;0;0;103
14;0;0;0;0;103
15;0;0;0;0;103
0;0;0;0;0;103
1;0;0;0;0;103
2;0;0;0;0;103
3;0;0;0;0;103
4;0;0;0;0;103
5;0;0;0;0;103
6;0;0;0;0;103
7;0;0;0;0;103
8;0;0;0;0;103
9;0;0;0;0;103
10;0;0;0;0;103
11;0;0;0;0;103
12;0;0;0;0;103
13;0;0;0;0;103
14;0;0;0;0;103
15;0;0;0;0;103
0;0;0;0;0;103
1;0;0;0;0;102
2;0;0;0;0;103
3;0;0;0;0;103
4;0;0;0;0;103
5;0;0;0;0;103
6;0;0;0;0;103
7;0;0;0;0;103
8;0;0;0;0;103
9;0;0;0;0;103
10;0;0;0;0;103
11;0;0;0;0;102
12;0;0;0;0;103
13;0;0;0;0;103
14;0;0;0;0;103
15;0;0;0;0;103
0;0;0;0;0;103
1;0;0;0;0;103
2;0;0;0;0;103
3;0;0;0;0;103
4;0;0;0;0;103
5;0;0;0;0;103
6;0;0;0;0;103
7;0;0;0;0;103
8;0;0;0;0;103
9;0;0;0;0;103
10;0;0;0;0;103
11;0;0;0;0;103
12;0;0;0;0;103
13;0;0;0;0;103
14;0;0;0;0;103
15;0;0;0;0;103
0;0;0;0;0;103
1;0;0;0;0;103
2;0;0;0;0;103
3;0;0;0;0;103
4;0;0;0;0;103
5;0;0;0;0;103
6;0;0;0;0;103
7;0;0;0;0;103
8;0;0;0;0;103
9;0;0;0;0;103
10;0;0;0;0;103
11;0;0;0;0;103
12;0;0;0;0;103
13;0;0;0;0;103
14;0;0;0;0;103
15;0;0;0;0;103
0;0;0;0;0;103
1;0;0;0;0;103
2;0;0;0;0;103
3;0;0;0;0;103
4;0;0;0;0;103
5;0;0;0;0;103
6;0;0;0;0;103
7;0;0;0;0;103
8;0;0;0;0;103
9;0;0;0;0;103
10;0;0;0;0;103
11;0;0;0;0;103
12;0;0;0;0;103
13;0;0;0;0;103
14;0;0;0;0;103
15;0;0;0;0;103
0;0;0;0;0;103
1;0;0;0;0;103
2;0;0;0;0;103
3;0;0;0;0;103
4;0;0;0;0;103
5;0;0;0;0;103
6;0;0;0;0;103
7;0;0;0;0;103
8;0;0;0;0;103
9;0;0;0;0;103
10;0;0;0;0;103
11;0;0;0;0;103
12;0;0;0;0;103
13;0;0;0;0;103
14;0;0;0;0;103
15;0;0;0;0;103
0;0;0;0;0;103
1;0;0;0;0;103
2;0;0;0;0;103
3;0;0;0;0;103
4;0;0;0;0;103
5;0;0;0;0;103
6;0;0;0;0;103
7;0;0;0;0;103
8;0;0;0;0;103
9;0;0;0;0;103
10;0;0;0;0;103
11;0;0;0;0;103
12;0;0;0;0;103
13;0;0;0;0;103
14;0;0;0;0;103
15;0;0;0;0;103
0;0;0;0;0;103
1;0;0;0;0;103
2;0;0;0;0;103
3;0;0;0;0;103
4;0;0;0;0;103
5;0;0;0;0;103
6;0;0;0;0;103
7;0;0;0;0;103
8;0;0;0;0;103
9;0;0;0;0;103
10;0;0;0;0;103
11;0;0;0;0;103
12;0;0;0;0;103
13;0;0;0;0;103
14;0;0;0;0;103
15;0;0;0;0;103
0;0;0;0;0;103
1;0;0;0;0;103
2;0;0;0;0;103
3;0;0;0;0;103
4;0;0;0;0;103
5;0;0;0;0;103
6;0;0;0;0;103
7;0;0;0;0;103
8;0;0;0;0;103
